onset	duration	sub	run_num	set	run_cond	stim_file_name	trial_num	type	block	img_cat	go_stim	signal	reqSSD	correct	response	response_time	trueSSD
150	15.9	sub-002	1	F	toy	setF_toy1.mp4	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
165.9	10	sub-002	1	F	toy	fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
175.9	2.2	sub-002	1	F	toy	sst_instruct	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
178.1	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
178.6	0.7	sub-002	1	F	toy	go1_savory1.jpeg	37	fMRI	2	savory	1	0	0	4	1	0.712	0
179.3	0.3	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
179.6	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.1	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
180.6	0.7	sub-002	1	F	toy	go1_savory2.jpeg	38	fMRI	2	savory	1	0	0	4	1	0.68	0
181.3	0.3	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
181.6	0.6	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
182.2	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
182.7	0.5	sub-002	1	F	toy	go1_savory1.jpeg	39	fMRI	2	savory	1	0	0	4	1	0.489	0
183.2	0.5	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
183.7	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
184.2	0.6	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
184.8	0.5	sub-002	1	F	toy	go1_savory1.jpeg	40	fMRI	2	savory	1	0	0	4	1	0.571	0
185.3	0.5	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
185.8	4.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
190.3	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
190.8	0.7	sub-002	1	F	toy	go2_savory4.jpeg	41	fMRI	2	savory	2	0	0	2	1	0.632	0
191.5	0.3	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
191.8	2.6	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
194.4	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
194.9	0.5	sub-002	1	F	toy	go1_savory4.jpeg	42	fMRI	2	savory	1	0	0	4	1	0.497	0
195.4	0.5	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
195.9	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
196.4	0.6	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197	0.7	sub-002	1	F	toy	go1_savory3.jpeg	43	fMRI	2	savory	1	0	0	4	1	0.757	0
197.7	0.3	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
198	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
198.5	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199	0.1	sub-002	1	F	toy	go2_savory2.jpeg	44	fMRI	2	savory	2	1	100	4	0	n/a	104
199.1	0.9	sub-002	1	F	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
200	0.6	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
200.6	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
201.1	0.5	sub-002	1	F	toy	go2_savory4.jpeg	45	fMRI	2	savory	2	0	0	4	2	0.543	0
201.6	0.5	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
202.1	2.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.6	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
205.1	0.7	sub-002	1	F	toy	go2_savory3.jpeg	46	fMRI	2	savory	2	0	0	4	2	0.661	0
205.8	0.3	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206.1	0.6	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
206.7	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
207.2	0.8	sub-002	1	F	toy	go2_savory3.jpeg	47	fMRI	2	savory	2	0	0	4	2	0.82	0
208	0.2	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208.2	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
208.7	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
209.2	0.2	sub-002	1	F	toy	go2_savory3.jpeg	48	fMRI	2	savory	2	1	150	3	2	0.545	154
209.4	0.9	sub-002	1	F	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
210.3	2.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
212.8	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
213.3	0.5	sub-002	1	F	toy	go2_savory2.jpeg	49	fMRI	2	savory	2	0	0	4	2	0.508	0
213.8	0.5	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
214.3	2.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
216.8	0.6	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
217.4	0.1	sub-002	1	F	toy	go1_savory4.jpeg	50	fMRI	2	savory	1	1	100	4	0	n/a	104
217.5	0.9	sub-002	1	F	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
218.4	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
218.9	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
219.4	0.5	sub-002	1	F	toy	go2_savory5.jpeg	51	fMRI	2	savory	2	0	0	4	2	0.507	0
219.9	0.5	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
220.4	0.6	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
221	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
221.5	0.6	sub-002	1	F	toy	go2_savory5.jpeg	52	fMRI	2	savory	2	0	0	4	2	0.584	0
222.1	0.4	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
222.5	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223	0.6	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223.6	0.6	sub-002	1	F	toy	go1_savory6.jpeg	53	fMRI	2	savory	1	0	0	2	2	0.608	0
224.2	0.4	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
224.6	2.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
227.1	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
227.6	0.2	sub-002	1	F	toy	go2_savory6.jpeg	54	fMRI	2	savory	2	1	150	4	0	n/a	153
227.8	0.8	sub-002	1	F	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
228.6	0.6	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
229.2	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
229.7	0.7	sub-002	1	F	toy	go2_savory5.jpeg	55	fMRI	2	savory	2	0	0	4	2	0.694	0
230.4	0.3	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
230.7	2.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
233.2	0.6	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
233.8	0.5	sub-002	1	F	toy	go1_savory3.jpeg	56	fMRI	2	savory	1	0	0	4	1	0.527	0
234.3	0.5	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
234.8	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
235.3	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
235.8	0.6	sub-002	1	F	toy	go1_savory6.jpeg	57	fMRI	2	savory	1	0	0	4	1	0.617	0
236.4	0.4	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
236.8	0.6	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
237.4	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
237.9	0.2	sub-002	1	F	toy	go2_savory4.jpeg	58	fMRI	2	savory	2	1	200	3	2	0.691	205
238.1	0.8	sub-002	1	F	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
238.9	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
239.4	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
239.9	0.7	sub-002	1	F	toy	go1_savory4.jpeg	59	fMRI	2	savory	1	0	0	4	1	0.617	0
240.6	0.3	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
240.9	4.6	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
245.5	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
246	0.9	sub-002	1	F	toy	go1_savory4.jpeg	60	fMRI	2	savory	1	0	0	2	2	0.853	0
246.9	0.1	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247.5	0.6	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
248.1	0.1	sub-002	1	F	toy	go1_savory5.jpeg	61	fMRI	2	savory	1	1	150	3	1	0.687	153
248.2	0.9	sub-002	1	F	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
249.1	4.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
253.6	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
254.1	0.1	sub-002	1	F	toy	go1_savory1.jpeg	62	fMRI	2	savory	1	1	100	4	0	n/a	105
254.2	0.9	sub-002	1	F	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
255.1	0.6	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
255.7	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
256.2	0.6	sub-002	1	F	toy	go2_savory6.jpeg	63	fMRI	2	savory	2	0	0	4	2	0.645	0
256.8	0.4	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
257.2	2.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
259.7	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
260.2	0.2	sub-002	1	F	toy	go1_savory2.jpeg	64	fMRI	2	savory	1	1	150	3	1	0.489	153
260.4	0.9	sub-002	1	F	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
261.3	2.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
263.8	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
264.3	0.5	sub-002	1	F	toy	go1_savory6.jpeg	65	fMRI	2	savory	1	0	0	4	1	0.508	0
264.8	0.5	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
265.3	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
265.8	0.6	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
266.4	0.6	sub-002	1	F	toy	go2_savory2.jpeg	66	fMRI	2	savory	2	0	0	4	2	0.632	0
267	0.4	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
267.4	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
267.9	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
268.4	0.6	sub-002	1	F	toy	go2_savory5.jpeg	67	fMRI	2	savory	2	0	0	4	2	0.577	0
269	0.4	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
269.4	4.6	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
274	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
274.5	0.1	sub-002	1	F	toy	go2_savory5.jpeg	68	fMRI	2	savory	2	1	100	4	0	n/a	103
274.6	0.9	sub-002	1	F	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
275.5	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
276	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
276.5	0.2	sub-002	1	F	toy	go1_savory3.jpeg	69	fMRI	2	savory	1	1	150	3	1	0.503	153
276.7	0.9	sub-002	1	F	toy	sst_signal	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
277.6	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
278.1	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
278.6	0.6	sub-002	1	F	toy	go1_savory5.jpeg	70	fMRI	2	savory	1	0	0	4	1	0.537	0
279.2	0.4	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
279.6	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
280.1	0.6	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
280.7	0.7	sub-002	1	F	toy	go2_savory1.jpeg	71	fMRI	2	savory	2	0	0	4	2	0.682	0
281.4	0.3	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
281.7	0.5	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
282.2	0.5	sub-002	1	F	toy	sst_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
282.7	0.6	sub-002	1	F	toy	go2_savory2.jpeg	72	fMRI	2	savory	2	0	0	4	2	0.545	0
283.3	0.4	sub-002	1	F	toy	post_go_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
283.7	0.6	sub-002	1	F	toy	jitter_fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
284.3	10	sub-002	1	F	toy	fix	n/a	fMRI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
